Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Tunisia;Electricity - total wind production;2001;Kilowatt-hours, million;24;;163610;Africa
Tunisia;Electricity - total wind production;2000;Kilowatt-hours, million;23;;163610;Africa
Tunisia;Electricity - total wind production;1999;Kilowatt-hours, million;0;;163610;Africa
Tunisia;Electricity - total wind production;1998;Kilowatt-hours, million;0;;163610;Africa
Tunisia;Electricity - total wind production;1997;Kilowatt-hours, million;0;;163610;Africa
Turkey;Electricity - total wind production;2018;Kilowatt-hours, million;19949;;780580;Asia
Turkey;Electricity - total wind production;2017;Kilowatt-hours, million;17903;;780580;Asia
Turkey;Electricity - total wind production;2016;Kilowatt-hours, million;15517;;780580;Asia
Turkey;Electricity - total wind production;2015;Kilowatt-hours, million;11652;;780580;Asia
Turkey;Electricity - total wind production;2014;Kilowatt-hours, million;8520;;780580;Asia
Turkey;Electricity - total wind production;2013;Kilowatt-hours, million;7557;;780580;Asia
Turkey;Electricity - total wind production;2012;Kilowatt-hours, million;5860;;780580;Asia
Turkey;Electricity - total wind production;2011;Kilowatt-hours, million;4723;;780580;Asia
Turkey;Electricity - total wind production;2010;Kilowatt-hours, million;2916;;780580;Asia
Turkey;Electricity - total wind production;2009;Kilowatt-hours, million;1495;;780580;Asia
Turkey;Electricity - total wind production;2008;Kilowatt-hours, million;847;;780580;Asia
Turkey;Electricity - total wind production;2007;Kilowatt-hours, million;355;;780580;Asia
Turkey;Electricity - total wind production;2006;Kilowatt-hours, million;127;;780580;Asia
Turkey;Electricity - total wind production;2005;Kilowatt-hours, million;59;;780580;Asia
Turkey;Electricity - total wind production;2004;Kilowatt-hours, million;58;;780580;Asia
Turkey;Electricity - total wind production;2003;Kilowatt-hours, million;61;;780580;Asia
Turkey;Electricity - total wind production;2002;Kilowatt-hours, million;48;;780580;Asia
Turkey;Electricity - total wind production;2001;Kilowatt-hours, million;62;;780580;Asia
Turkey;Electricity - total wind production;2000;Kilowatt-hours, million;33;;780580;Asia
Turkey;Electricity - total wind production;1999;Kilowatt-hours, million;21;;780580;Asia
Turkey;Electricity - total wind production;1998;Kilowatt-hours, million;5;;780580;Asia
Ukraine;Electricity - total wind production;2018;Kilowatt-hours, million;1188;;603700;Europe
Ukraine;Electricity - total wind production;2017;Kilowatt-hours, million;984;;603700;Europe
Ukraine;Electricity - total wind production;2016;Kilowatt-hours, million;954;;603700;Europe
Ukraine;Electricity - total wind production;2015;Kilowatt-hours, million;1084;;603700;Europe
Ukraine;Electricity - total wind production;2014;Kilowatt-hours, million;1130;;603700;Europe
Ukraine;Electricity - total wind production;2013;Kilowatt-hours, million;639;;603700;Europe
Ukraine;Electricity - total wind production;2012;Kilowatt-hours, million;288;;603700;Europe
Ukraine;Electricity - total wind production;2011;Kilowatt-hours, million;89;;603700;Europe
Ukraine;Electricity - total wind production;2010;Kilowatt-hours, million;51;;603700;Europe
Ukraine;Electricity - total wind production;2009;Kilowatt-hours, million;43;;603700;Europe
Ukraine;Electricity - total wind production;2008;Kilowatt-hours, million;45;;603700;Europe
Ukraine;Electricity - total wind production;2007;Kilowatt-hours, million;45;;603700;Europe
Ukraine;Electricity - total wind production;2006;Kilowatt-hours, million;35;;603700;Europe
Ukraine;Electricity - total wind production;2005;Kilowatt-hours, million;38;;603700;Europe
Ukraine;Electricity - total wind production;2004;Kilowatt-hours, million;33;;603700;Europe
Ukraine;Electricity - total wind production;2003;Kilowatt-hours, million;31;;603700;Europe
Ukraine;Electricity - total wind production;2002;Kilowatt-hours, million;22;;603700;Europe
Ukraine;Electricity - total wind production;2001;Kilowatt-hours, million;16;;603700;Europe
Ukraine;Electricity - total wind production;2000;Kilowatt-hours, million;6;;603700;Europe
Ukraine;Electricity - total wind production;1999;Kilowatt-hours, million;3;;603700;Europe
Ukraine;Electricity - total wind production;1998;Kilowatt-hours, million;3;;603700;Europe
United Kingdom;Electricity - total wind production;2018;Kilowatt-hours, million;56904;;244820;Europe
United Kingdom;Electricity - total wind production;2017;Kilowatt-hours, million;49633;;244820;Europe
United Kingdom;Electricity - total wind production;2016;Kilowatt-hours, million;37154;;244820;Europe
United Kingdom;Electricity - total wind production;2015;Kilowatt-hours, million;40275;;244820;Europe
United Kingdom;Electricity - total wind production;2014;Kilowatt-hours, million;31959;;244820;Europe
United Kingdom;Electricity - total wind production;2013;Kilowatt-hours, million;28397;;244820;Europe
United Kingdom;Electricity - total wind production;2012;Kilowatt-hours, million;19847;;244820;Europe
United Kingdom;Electricity - total wind production;2011;Kilowatt-hours, million;15963;;244820;Europe
United Kingdom;Electricity - total wind production;2010;Kilowatt-hours, million;10286;;244820;Europe
United Kingdom;Electricity - total wind production;2009;Kilowatt-hours, million;9281;;244820;Europe
United Kingdom;Electricity - total wind production;2008;Kilowatt-hours, million;7122;;244820;Europe
United Kingdom;Electricity - total wind production;2007;Kilowatt-hours, million;5274;;244820;Europe
United Kingdom;Electricity - total wind production;2006;Kilowatt-hours, million;4225;;244820;Europe
United Kingdom;Electricity - total wind production;2005;Kilowatt-hours, million;2904;;244820;Europe
United Kingdom;Electricity - total wind production;2004;Kilowatt-hours, million;1935;;244820;Europe
United Kingdom;Electricity - total wind production;2003;Kilowatt-hours, million;1285;;244820;Europe
United Kingdom;Electricity - total wind production;2002;Kilowatt-hours, million;1256;;244820;Europe
United Kingdom;Electricity - total wind production;2001;Kilowatt-hours, million;965;;244820;Europe
United Kingdom;Electricity - total wind production;2000;Kilowatt-hours, million;947;;244820;Europe
United Kingdom;Electricity - total wind production;1999;Kilowatt-hours, million;850;;244820;Europe
United Kingdom;Electricity - total wind production;1998;Kilowatt-hours, million;877;;244820;Europe
United Kingdom;Electricity - total wind production;1997;Kilowatt-hours, million;667;;244820;Europe
United Kingdom;Electricity - total wind production;1996;Kilowatt-hours, million;488;;244820;Europe
United Kingdom;Electricity - total wind production;1995;Kilowatt-hours, million;391;;244820;Europe
United Kingdom;Electricity - total wind production;1994;Kilowatt-hours, million;342;;244820;Europe
United Kingdom;Electricity - total wind production;1993;Kilowatt-hours, million;218;;244820;Europe
United Kingdom;Electricity - total wind production;1992;Kilowatt-hours, million;40;;244820;Europe
United Kingdom;Electricity - total wind production;1991;Kilowatt-hours, million;11;;244820;Europe
United Kingdom;Electricity - total wind production;1990;Kilowatt-hours, million;9;;244820;Europe
United States;Electricity - total wind production;2018;Kilowatt-hours, million;275834;;9834000;North America
United States;Electricity - total wind production;2017;Kilowatt-hours, million;257249;;9834000;North America
United States;Electricity - total wind production;2016;Kilowatt-hours, million;229471;;9834000;North America
United States;Electricity - total wind production;2015;Kilowatt-hours, million;192992;;9834000;North America
United States;Electricity - total wind production;2014;Kilowatt-hours, million;183892;;9834000;North America
United States;Electricity - total wind production;2013;Kilowatt-hours, million;169713;;9834000;North America
United States;Electricity - total wind production;2012;Kilowatt-hours, million;141922;;9834000;North America
United States;Electricity - total wind production;2011;Kilowatt-hours, million;120854;;9834000;North America
United States;Electricity - total wind production;2010;Kilowatt-hours, million;95148;;9834000;North America
United States;Electricity - total wind production;2009;Kilowatt-hours, million;74226;;9834000;North America
United States;Electricity - total wind production;2008;Kilowatt-hours, million;55696;;9834000;North America
United States;Electricity - total wind production;2007;Kilowatt-hours, million;34603;;9834000;North America
United States;Electricity - total wind production;2006;Kilowatt-hours, million;26676;;9834000;North America
United States;Electricity - total wind production;2005;Kilowatt-hours, million;17881;;9834000;North America
United States;Electricity - total wind production;2004;Kilowatt-hours, million;14291;;9834000;North America
United States;Electricity - total wind production;2003;Kilowatt-hours, million;11300;;9834000;North America
United States;Electricity - total wind production;2002;Kilowatt-hours, million;10459;;9834000;North America
United States;Electricity - total wind production;2001;Kilowatt-hours, million;6806;;9834000;North America
United States;Electricity - total wind production;2000;Kilowatt-hours, million;5650;;9834000;North America
United States;Electricity - total wind production;1999;Kilowatt-hours, million;4802;;9834000;North America
United States;Electricity - total wind production;1998;Kilowatt-hours, million;3018;;9834000;North America
United States;Electricity - total wind production;1997;Kilowatt-hours, million;3254;;9834000;North America
United States;Electricity - total wind production;1996;Kilowatt-hours, million;3410;;9834000;North America
United States;Electricity - total wind production;1995;Kilowatt-hours, million;3196;;9834000;North America
United States;Electricity - total wind production;1994;Kilowatt-hours, million;3483;;9834000;North America
United States;Electricity - total wind production;1993;Kilowatt-hours, million;3053;;9834000;North America
United States;Electricity - total wind production;1992;Kilowatt-hours, million;2917;;9834000;North America
United States;Electricity - total wind production;1991;Kilowatt-hours, million;3051;;9834000;North America
United States;Electricity - total wind production;1990;Kilowatt-hours, million;3066;;9834000;North America
Uruguay;Electricity - total wind production;2019;Kilowatt-hours, million;47524;;176220;South America
Uruguay;Electricity - total wind production;2018;Kilowatt-hours, million;47322;;176220;South America
Uruguay;Electricity - total wind production;2017;Kilowatt-hours, million;37745;;176220;South America
Uruguay;Electricity - total wind production;2016;Kilowatt-hours, million;29943;;176220;South America
Uruguay;Electricity - total wind production;2015;Kilowatt-hours, million;20651;;176220;South America
Uruguay;Electricity - total wind production;2014;Kilowatt-hours, million;7326;;176220;South America
Uruguay;Electricity - total wind production;2013;Kilowatt-hours, million;1429;;176220;South America
Uruguay;Electricity - total wind production;2012;Kilowatt-hours, million;1178;;176220;South America
Uruguay;Electricity - total wind production;2011;Kilowatt-hours, million;1113;;176220;South America
Uruguay;Electricity - total wind production;2010;Kilowatt-hours, million;699;;176220;South America
Uruguay;Electricity - total wind production;2009;Kilowatt-hours, million;421;;176220;South America
Uruguay;Electricity - total wind production;2008;Kilowatt-hours, million;73;;176220;South America
Uzbekistan;Electricity - total wind production;2019;Kilowatt-hours, million;155;;447400;Asia
Vanuatu;Electricity - total wind production;2019;Kilowatt-hours, million;506;1;12200;Oceania
Vanuatu;Electricity - total wind production;2018;Kilowatt-hours, million;477;;12200;Oceania
Vanuatu;Electricity - total wind production;2017;Kilowatt-hours, million;4774;;12200;Oceania
Vanuatu;Electricity - total wind production;2016;Kilowatt-hours, million;5416;;12200;Oceania
Vanuatu;Electricity - total wind production;2015;Kilowatt-hours, million;8268;;12200;Oceania
Vanuatu;Electricity - total wind production;2014;Kilowatt-hours, million;6788;;12200;Oceania
Vanuatu;Electricity - total wind production;2013;Kilowatt-hours, million;5549;;12200;Oceania
Vanuatu;Electricity - total wind production;2012;Kilowatt-hours, million;5177;;12200;Oceania
Vanuatu;Electricity - total wind production;2011;Kilowatt-hours, million;4295;;12200;Oceania
Vanuatu;Electricity - total wind production;2010;Kilowatt-hours, million;517;;12200;Oceania
Vanuatu;Electricity - total wind production;2009;Kilowatt-hours, million;563;;12200;Oceania
Vanuatu;Electricity - total wind production;2008;Kilowatt-hours, million;563;;12200;Oceania
Venezuela (Bolivar. Rep.);Electricity - total wind production;2018;Kilowatt-hours, million;71;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total wind production;2017;Kilowatt-hours, million;169;1;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total wind production;2016;Kilowatt-hours, million;16859;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total wind production;2015;Kilowatt-hours, million;14529;;912050;South America
